Borough,Block,Lot,CD,CT2010,CB2010,SchoolDist,Council,ZipCode,FireComp,PolicePrct,HealthCent,HealthArea,Sanitboro,SanitDistr,SanitSub,Address,ZoneDist1,ZoneDist2,ZoneDist3,ZoneDist4,Overlay1,Overlay2,SPDist1,SPDist2,SPDist3,LtdHeight,SplitZone,BldgClass,LandUse,Easements,OwnerType,OwnerName,LotArea,BldgArea,ComArea,ResArea,OfficeArea,RetailArea,GarageArea,StrgeArea,FactryArea,OtherArea,AreaSource,NumBldgs,NumFloors,UnitsRes,UnitsTotal,LotFront,LotDepth,BldgFront,BldgDepth,Ext,ProxCode,IrrLotCode,LotType,BsmtCode,AssessLand,AssessTot,ExemptLand,ExemptTot,YearBuilt,YearAlter1,YearAlter2,HistDist,Landmark,BOTH,HistDist Only,Landmark Only,Neither,BuiltFAR,ResidFAR,CommFAR,FacilFAR,BoroCode,BBL,CondoNo,Tract2010,XCoord,YCoord,ZoneMap,ZMCode,Sanborn,TaxMap,EDesigNum,APPBBL,APPDate,PLUTOMapID,FIRM07_FLA,PFIRM15_FL,Version,Shape_Leng,Shape_Area
MN,633,50,102,75,3001,2,3,10014,L005,6,15,6400,1,2,2K,306 WEST 11 STREET,C1-6,,,,,,,,,,N,M9,8,0,X,KHANIGAHI NIMATULLAHI,2375,4275,2600,1675,0,0,0,0,0,2600,2,1,3,2,3,25,95,25,42,E,3,N,5,2,641250,5563350,641250,5563350,1890,0,0,Greenwich Village Historic District,,0,1,0,0,1.8,3.44,2,6.5,1,1006330050,0,75,982489,207268,12a,,103 012,10210,,0,,1,,,18v2,249.6901659,2548.439948
MN,1754,65,111,206,1002,5,9,10037,L030,25,11,1600,1,11,3A,12 EAST 130 STREET,R7B,,,,,,,,,,N,M1,8,0,X,KELLY TEMPLE CHURCH O,6750,4200,4200,0,0,0,0,0,0,4200,2,1,3,0,1,50,135,41,99,,1,N,5,2,55800,222300,55800,222300,1960,0,0,,,0,0,0,1,0.62,3,0,3,1,1017540065,0,206,1001033,234038,6a,,108N088,10608,,0,,1,,,18v2,363.0377528,6555.702703
MN,1942,21,110,228,4001,5,9,10030,L028,32,11,1000,1,10,3A,219 WEST 136 STREET,R7-2,,,,,,,,,,N,M1,8,0,X,BEULAH WESLEYAN METH,4955,7048,7048,0,0,0,0,0,0,7048,2,1,2,0,1,50,99.92,50,80,E,3,N,5,1,87300,438300,87300,438300,1970,0,0,,,0,0,0,1,1.42,3.44,0,6.5,1,1019420021,0,228,999713,236795,6a,,111S025,10705,,0,,1,,,18v2,303.304648,5096.99009
MN,2079,17,109,233,3000,6,7,10031,L023,30,17,620,1,9,3A,527 WEST 147 STREET,R6A,,,,,,,,,,N,M1,8,0,X,BETHEL HOLY CHURCH ET,3331,9900,9900,0,0,0,0,0,0,9900,2,1,3,0,1,33.33,99.92,33,92,,3,N,5,2,45900,305100,45900,305100,1926,1989,0,,,0,0,0,1,2.97,3,0,3,1,1020790017,0,233,998673,240687,3b,,111N048,10710,,0,,1,,,18v2,266.9907602,3260.293526
MN,336,17,103,12,1007,1,1,10002,L018,7,14,7600,1,3,2B,7 BIALYSTOKER PLACE,R8,,,,,,,,,,N,M1,8,0,X,CONG BETH HAKNESSES,7373,7924,3962,3962,0,0,0,0,0,3962,2,1,1,0,1,73.58,100,56,86,E,2,Y,5,1,317700,890550,317700,890550,1920,0,0,,INDIVIDUAL LANDMARK,0,0,1,0,1.07,6.02,0,6.5,1,1003360017,0,12,988876,199971,12d,Y,101N081,10201,,0,,1,,,18v2,350.8946888,7498.61032
MN,1654,39,111,170,2001,4,8,10029,L043,23,12,2600,1,11,1B,222 EAST 105 STREET,R7A,,,,,,,,,,N,M9,8,0,X,PERFECTING FAITH CHUR,1489,2157,2157,0,0,0,0,0,0,2157,2,1,2,0,1,14.75,100.92,14,48,,3,N,5,1,35100,101700,35100,101700,1920,0,0,,,0,0,0,1,1.45,4,0,4,1,1016540039,0,170,999659,227210,6b,,108N057,10604,,0,,1,1,1,18v2,237.1990966,1589.259093
MN,1913,59,110,224,1001,5,9,10027,L030,32,11,1200,1,10,3B,160 WEST 129 STREET,R7-2,,,,C1-4,,,,,,N,M9,8,0,X,FAITH MISSION ETC,4996,13936,13936,0,0,0,0,0,0,13936,2,1,4,0,1,50,99.92,50,86,,3,N,5,2,64800,180450,64800,180450,1919,1988,0,,,0,0,0,1,2.79,3.44,0,6.5,1,1019130059,0,224,999182,234784,6a,,107N100,10704,,0,,1,,,18v2,308.6180735,5255.318238
MN,1137,57,107,149,1001,3,6,10023,L035,20,15,4000,1,7,1A,152 WEST 66 STREET,C4-7,,,,,,L,,,,N,M1,8,0,X,GOOD SHPHRD-FTH PRSBC,7632,6498,6498,0,0,0,0,0,0,6498,2,1,2,0,1,76,100.42,62,100,,1,N,5,1,2812500,4146750,2812500,4146750,1900,0,0,,,0,0,0,1,0.85,10,10,10,1,1011370057,0,149,988709,221381,8c,,106W019,10406,,0,,1,,,18v2,373.5340949,8444.392699
MN,1654,40,111,170,2001,4,8,10029,L043,23,12,2600,1,11,1B,218 EAST 105 STREET,R7A,,,,,,,,,,N,M9,8,0,X,PERFECTING FAITH CHUR,1665,1448,1448,0,0,0,0,0,0,1448,2,1,2,0,1,16.5,100.92,16,45,,3,N,5,1,35100,86850,35100,86850,1920,0,0,,,0,0,0,1,0.87,4,0,4,1,1016540040,0,170,999631,227225,6b,,108N057,10604,,0,,1,1,1,18v2,238.5795442,1660.464975
MN,1018,13,105,125,2002,2,3,10036,L004,18,15,4700,1,5,2A,227 WEST 46 STREET,C6-5,,,,,,MiD,,,,N,M1,8,0,X,CHURCH OF SCIENTOLOGY,7531,47123,47123,0,0,0,0,0,0,47123,2,1,7,0,1,75,100.42,75,100.42,E,2,N,5,2,2682000,8244000,2682000,8244000,1919,1957,2004,,,0,0,0,1,6.26,10,10,10,1,1010180013,0,125,987969,215967,8d,,105N057,10402,,0,,1,,,18v2,358.4112863,7867.256655
MN,2221,8,112,291,7000,6,10,10034,L036,34,17,120,1,12,4A,159 SHERMAN AVENUE,R7A,,,,C2-4,,,,,,N,M1,8,0,X,LA IGLESIA DE CRISTOE,4000,3762,3762,0,0,1881,0,0,0,1881,2,1,2,0,2,25,160,25,83,E,3,N,5,2,69750,176850,69750,176850,1925,0,0,,,0,0,0,1,0.94,4,0,4,1,1022210008,0,291,1005597,254194,3a,,112 059,10804,,0,,1,,,18v2,380.5233414,4273.6202
MN,1334,46,106,88,6001,2,4,10017,E021,17,13,5000,1,6,2B,310 EAST 42 STREET,R10,,,,,,,,,,N,M1,8,0,X,CHURCH OF THE CONVENT,7400,18766,9383,9383,0,0,0,0,0,9383,2,1,3,0,2,75,98.75,75,91,,3,N,5,2,2038500,3587850,2038500,3587850,1928,1987,0,Tudor City Historic District,,0,1,0,0,2.54,10,0,10,1,1013340046,0,88,992068,212282,8d,,104 035,10506,,0,,1,,,18v2,347.3920242,7334.321688
MN,2221,9,112,291,7000,6,10,10034,L036,34,17,120,1,12,4A,161 SHERMAN AVENUE,R7A,,,,C2-4,,,,,,N,M1,8,0,X,PENTECOSTAL CHURCH ET,8000,8000,8000,0,0,0,0,0,0,8000,2,1,1,0,1,50,160,50,148,,3,N,5,2,95400,374400,95400,374400,1950,1968,0,,,0,0,0,1,1,4,0,4,1,1022210009,0,291,1005632,254211,3a,,112 059,10804,,0,,1,,,18v2,428.7856267,8230.081028
MN,1720,3,110,200,1000,3,9,10027,L014,28,11,1500,1,10,1B,206 LENOX AVENUE,R7-2,,,,C1-4,,,,,,N,M1,8,0,X,FAITH TEMPLE DELIV ET,1600,4800,4800,0,0,0,0,0,0,4800,2,1,5,0,1,20,80,20,64,E,2,N,5,2,21150,84150,21150,84150,1909,0,0,Mount Morris Park Historic District,,0,1,0,0,3,3.44,0,6.5,1,1017200003,0,200,998845,232446,6a,,107N076,10607,,0,,1,,,18v2,205.5122842,1655.10539
MN,1881,56,107,195,3001,3,7,10025,E076,24,16,2310,1,7,5B,550 CATHEDRAL PARKWAY,R8,,,,,,,,,,N,M1,8,0,X,CONG RAMATH ORAH,5319,13370,13370,0,0,0,0,0,0,13370,2,1,3,0,0,75,70.92,75,70.92,,0,N,5,0,246600,688950,246600,688950,1920,0,0,,,0,0,0,1,2.51,6.02,0,6.5,1,1018810056,0,195,993633,232068,5d,,107S051,10703,,0,,1,,,18v2,300.8257416,5655.982627
MN,1654,139,111,170,2001,4,8,10029,L043,23,12,2600,1,11,1B,220 EAST 105 STREET,R7A,,,,,,,,,,N,M9,8,0,X,KING OF KINGS EVERYNA,1514,2157,2157,0,0,0,0,0,0,2157,2,1,2,0,1,15,100.92,15,48,,3,N,5,2,35100,91800,35100,91800,1920,0,0,,,0,0,0,1,1.42,4,0,4,1,1016540139,0,170,999645,227217,6b,,108N057,10604,,0,,1,1,1,18v2,237.6800857,1614.065473
MN,778,55,105,95,2001,2,3,10001,L024,10,15,5200,1,5,1H,228 WEST 29 STREET,M1-6D,,,,,,,,,,N,M1,8,0,X,"SUBUD, NEW YORK",4500,5390,5390,0,0,0,0,0,0,5390,2,1,1,0,1,49.75,68.67,49.75,68.67,,0,Y,5,2,634500,1035900,634500,1035900,1920,0,0,,,0,0,0,1,1.2,10,10,10,1,1007780055,0,95,985805,211872,8d,,105S021,10304,E-276,0,,1,,,18v2,341.7954329,5442.879593
MN,341,26,103,14.02,2007,1,1,10002,L018,7,14,7400,1,3,2B,440 GRAND STREET,R8,,,,,,,,,,N,M1,8,0,X,R C CHRUCH OF ST MARY,26370,23242,23242,0,0,0,0,0,0,23242,2,2,4,0,1,159.67,150,65,150,,1,Y,3,1,1017000,2760300,1017000,2760300,1920,0,0,,,0,0,0,1,0.88,6.02,0,6.5,1,1003410026,0,1402,988344,200090,12c,Y,101N081,10201,,0,,1,,,18v2,715.3146318,27618.34619
MN,1222,61,107,177,3000,3,6,10025,L022,24,16,3220,1,7,4A,649 AMSTERDAM AVENUE,C2-8,,,,,,,,,,N,M1,8,0,X,CENTRAL BAPTIST CHURC,10700,23000,23000,0,0,0,0,0,0,23000,2,1,4,0,1,91.5,115.5,91.5,115.5,,0,Y,3,2,2956500,5931900,2956500,5931900,1916,0,0,,,0,0,0,1,2.15,10,2,10,1,1012220061,0,177,991995,227523,5d,,107S029,10409,,0,,1,,,18v2,437.4937456,10998.94477
MN,1061,5,104,133,3000,2,3,10019,E040,18,15,4700,1,4,3B,461 WEST 51 STREET,R8,,,,C2-5,,CL,,,,N,M3,8,0,X,CHURCH OF THE SACRED,5021,3048,3048,0,0,0,0,0,0,3048,2,1,2,0,1,50,100.42,25,100.42,,0,N,5,0,508500,814950,508500,814950,1910,0,0,,,0,0,0,1,0.61,6.02,0,6.5,1,1010610005,0,133,986820,218096,8c,,105N054,10404,,0,,1,,,18v2,308.8616769,5298.627757
MN,1061,6,104,133,3000,2,3,10019,E040,18,15,4700,1,4,3B,459 WEST 51 STREET,R8,,,,,,CL,,,,N,M3,8,0,X,CHURCH OF THE SACRED,2008,1416,1416,0,0,0,0,0,0,1416,2,1,3,0,1,20,100.42,20,40,,0,N,5,0,210600,339750,210600,339750,1910,0,0,,,0,0,0,1,0.71,6.02,0,6.5,1,1010610006,0,133,986851,218079,8c,,105N054,10404,,0,,1,,,18v2,246.213186,2073.25861
MN,1061,7,104,133,3000,2,3,10019,E040,18,15,4700,1,4,3B,457 WEST 51 STREET,R8,,,,,,CL,,,,N,M3,8,0,X,RC CH SACRED HEART JE,3013,6600,6600,0,0,0,0,0,0,6600,2,2,4,0,1,30,100.42,30,55,,0,N,5,0,317700,651150,317700,651150,1910,0,0,,,0,0,0,1,2.19,6.02,0,6.5,1,1010610007,0,133,986871,218067,8c,,105N054,10404,,0,,1,,,18v2,259.9459129,2780.259334
MN,1061,8,104,133,3000,2,3,10019,E040,18,15,4700,1,4,3B,451 WEST 51 STREET,R8,,,,,,CL,,,,N,M1,8,0,X,RC CH SACRED HEART JE,8536,45362,45362,0,0,0,0,0,0,45362,2,1,6,0,1,85,100.42,85,100.42,,0,N,5,0,918000,2362500,918000,2362500,1910,0,0,,,0,0,0,1,5.31,6.02,0,6.5,1,1010610008,0,133,986921,218040,8c,,105N054,10404,,0,,1,,,18v2,379.4896843,8934.823558
MN,438,49,103,34,3001,1,2,10009,L011,9,14,6200,1,3,4A,257 EAST 10 STREET,R8B,,,,,,,,,,N,M1,8,0,X,CHUR OF CHRIST NYC MI,2369,5520,5520,0,0,0,0,0,0,5520,2,1,5,0,2,25,94.75,25,90,E,3,N,5,2,141300,265500,141300,265500,1920,1987,0,,,0,0,0,1,2.33,4,0,4,1,1004380049,0,34,988822,204733,12c,,102 028,10205,,0,,1,,,18v2,249.0672186,2474.485963
MN,1222,153,107,177,3000,3,6,10025,L022,24,16,3220,1,7,4A,146 WEST 92 STREET,R7-2,,,,,,,,,,N,M4,8,0,,"CAARELS, ANNE",1913,4532,4532,0,0,0,0,0,0,4532,2,1,3,0,1,19,100.67,19,64,E,3,N,5,1,308700,688950,0,0,1910,1964,0,,,0,0,0,1,2.37,3.44,0,6.5,1,1012220153,0,177,992181,227416,5d,,107S029,10409,,0,,1,,,18v2,242.3997146,1988.626711
MN,827,22,105,58,1005,2,3,10010,E001,13,15,5700,1,5,1B,13 WEST 25 STREET,M1-6,,,,,,,,,,N,M1,8,0,X,PROVSLAND CRKS,24445,47600,47600,0,0,0,0,0,0,47600,2,2,1,0,2,121.67,197.5,55,175,,1,Y,4,2,4401000,8212500,4401000,8212500,1900,0,0,,INDIVIDUAL LANDMARK,0,0,1,0,1.95,0,10,10,1,1008270022,0,58,987068,210237,8d,,104 002,10306,,0,,1,,,18v2,702.7503404,24848.56136
MN,2050,163,109,227,2001,6,7,10031,L023,30,17,720,1,9,3B,416 WEST 144 STREET,R6A,,,,,,,,,,N,M1,8,0,,72 LLC,1600,4124,4124,0,0,0,0,0,0,4124,2,1,4,0,1,80,20,17,58,,2,N,3,2,28800,67050,0,0,1920,1972,0,Hamilton Heights Historic District,,0,1,0,0,2.58,3,0,3,1,1020500163,0,227,999163,239307,6a,,111S039,10709,,0,,1,,,18v2,197.6720189,1460.190269
MN,907,40,106,66,3001,2,2,10016,E016,13,14,5800,1,6,1B,234 EAST 27 STREET,R8B,,,,,,,,,,N,M1,8,0,X,PRIMERA IGLESIA CRIST,5431,10321,10321,0,0,0,0,0,0,10321,2,1,3,0,1,55,98.75,55,98.25,,3,N,5,2,413550,1233900,413550,1233900,1977,0,0,,,0,0,0,1,1.9,4,0,4,1,1009070040,0,66,989836,209057,8d,,104 008,10308,,0,,1,,,18v2,320.0198592,5893.106741
MN,439,1,103,34,3000,1,2,10009,L011,9,14,6200,1,3,4B,182 1 AVENUE,R7A,,,,C1-5,,,,,,N,M9,8,0,,ISLAMIC CNCL OF AMERI,2825,13136,8475,4661,0,0,0,2824,0,5651,2,2,5,6,7,28.25,100,28,100,,3,N,3,2,558000,745200,357119,476927,1910,1988,2010,,,0,0,0,1,4.65,4,0,4,1,1004390001,0,34,988790,204999,12c,,102 028,10205,,0,,1,,,18v2,271.2315995,3128.004663
MN,2079,49,109,233,3000,6,7,10031,L023,30,17,620,1,9,3A,536 WEST 148 STREET,R6A,,,,,,,,,,N,M1,8,0,X,JEHOVAH BPTST CHRCHET,1699,2960,2960,0,0,0,0,0,0,2960,2,1,3,0,1,17,99.92,17,65,E,3,N,5,2,24750,153450,24750,153450,1926,1989,0,,,0,0,0,1,1.74,3,0,3,1,1020790049,0,233,998700,240789,3b,,111N048,10710,,0,,1,,,18v2,242.0715689,1886.259203
MN,2123,74,112,251,1007,6,10,10032,E067,33,17,400,1,12,1A,511 WEST 166 STREET,R7-2,C4-4,,,,,,,,,Y,M1,8,0,X,VIETNAMESE EVANGELICA,2375,4550,4550,0,0,0,0,0,4550,0,2,1,2,0,1,25,95,25,95,E,3,N,5,0,58950,227700,58950,227700,1950,2003,0,,,0,0,0,1,1.92,3.44,0,6.5,1,1021230074,0,251,1001279,245040,3b,,111N093,10801,,0,,1,,,18v2,251.6385291,2595.843003
MN,1550,17,108,146.02,5000,2,5,10128,L013,19,13,3700,1,8,4B,341 EAST 87 STREET,R8B,,,,,,,,,,N,M3,8,0,X,CHURCH OF THE HOLY TR,2025,5669,5669,0,0,0,0,0,0,5669,2,1,4,0,1,25,101,25,45,,3,Y,5,2,387000,776700,387000,776700,1928,0,0,,,0,0,0,1,2.8,4,0,4,1,1015500017,0,14602,998191,222765,9a,,108S026,10515,,0,,1,,,18v2,254.4669651,2064.645812
MN,2123,85,112,251,2003,6,10,10032,E067,33,17,400,1,12,1A,518 WEST 168 STREET,C4-4,,,,,,,,,,N,M1,8,0,X,CHRISTIAN MISSION JOH,2375,3418,1893,1525,0,1893,0,0,0,0,2,1,2,0,2,25,95,25,94,E,1,N,5,2,53100,132300,53100,132300,1900,0,0,,,0,0,0,1,1.44,3.44,3.4,6.5,1,1021230085,0,251,1001391,245348,3b,,111N093,10801,,0,,1,,,18v2,247.2334831,2547.392693
MN,1720,33,110,200,1000,3,9,10027,L014,28,11,1500,1,10,1B,214 LENOX AVENUE,R7-2,,,,C1-4,,,,,,N,M1,8,0,,TRIUMPH BAPTIST CHURC,1600,3900,3900,0,0,0,0,0,0,3900,2,1,4,0,1,20,80,20,63,E,3,N,5,2,43200,105300,17280,42120,1910,0,0,Mount Morris Park Historic District,,0,1,0,0,2.44,3.44,0,6.5,1,1017200033,0,200,998884,232516,6a,,107N076,10607,,0,,1,,,18v2,204.3120685,1605.419678
MN,2050,183,109,227,2000,6,7,10031,L023,30,17,720,1,9,2B,409 WEST 141 STREET,R7A,,,,,,,,,,N,M1,8,0,X,ST JAMES PRESBY CHUR,17195,31850,31850,0,0,0,0,0,0,31850,2,3,2,0,1,126.67,135.75,132,105,E,2,Y,3,2,246600,2356650,246600,2356650,1952,1987,0,Hamilton Heights Historic District,,0,1,0,0,1.85,4,0,4,1,1020500183,0,227,999105,238630,6a,,111S039,10709,,0,,1,,,18v2,514.1295176,16347.98211
MN,1414,35,108,110,3002,2,4,10022,L016,19,13,4900,1,8,1B,228 EAST 60 STREET,R8B,,,,C1-5,,,,,,N,M1,8,0,X,ALL SAINTS CHURCH,7244,5035,5035,0,0,0,0,0,0,5035,2,1,1,0,1,60,118.92,57,108,,2,Y,5,2,1548000,2558700,1548000,2558700,1910,1983,0,,,0,0,0,1,0.7,4,0,4,1,1014140035,0,110,993936,216691,8c,,1.06E+55,10510,,0,,1,,,18v2,372.39021,7392.064348
MN,1224,8,107,177,2000,3,6,10025,L022,24,16,3220,1,7,4A,159 WEST 93 STREET,R7-2,,,,,,,,,,N,M1,8,0,X,GREATER NY CORP. OF S,6950,15612,15612,0,0,0,0,0,0,15612,2,1,4,0,3,66,106.83,66,90,E,2,N,5,2,1431000,2261250,1431000,2261250,1910,1986,0,,,0,0,0,1,2.25,3.44,0,6.5,1,1012240008,0,177,992324,227821,5d,,107S030,10409,,0,,1,,,18v2,347.1983101,7094.048038
MN,1140,40,107,153,2000,3,6,10023,L035,20,15,4000,1,7,1A,120 WEST 69 STREET,R8B,,,,,,,,,,N,M3,8,0,X,CHRIST & ST STEPHENS,2008,4292,4292,0,0,0,0,0,0,4292,2,1,4,0,1,20,100.42,20,66,E,2,N,5,2,334350,543600,334350,543600,1900,1988,0,Upper West Side / Central Park West Historic District,,0,1,0,0,2.14,4,0,4,1,1011400040,0,153,989485,221852,8c,,106W020,10406,,0,,1,,,18v2,247.871032,2036.486158
MN,1550,34,108,146.02,5000,2,5,10128,L013,19,13,3700,1,8,5B,332 EAST 88 STREET,R8B,,,,,,,,,,N,M3,8,0,X,CHUR OF THE HOLY TRIN,1275,3441,3441,0,0,0,0,0,0,3441,2,1,3,0,1,23.83,53.5,23.83,53,,3,N,5,2,281250,543600,281250,543600,1925,1980,0,,INDIVIDUAL LANDMARK,0,0,1,0,2.7,4,0,4,1,1015500034,0,14602,998299,222858,9a,,108S026,10515,,0,,1,,,18v2,165.251211,1404.18527
MN,1414,36,108,110,3002,2,4,10022,L016,19,13,4900,1,8,1B,226 EAST 60 STREET,R8B,,,,,,,,,,N,M3,8,0,,PROT EPIS CHUR ST THO,1930,4024,2012,2012,0,0,0,0,0,2012,2,1,4,2,3,19.17,100.42,19,48,,2,N,5,2,531000,959400,398250,711098,1910,1985,0,,,0,0,0,1,2.08,4,0,4,1,1014140036,0,110,993906,216719,8c,,1.06E+55,10510,,0,,1,,,18v2,243.7051333,1998.917524
MN,1140,41,107,153,2000,3,6,10023,L035,20,15,4000,1,7,1A,122 WEST 69 STREET,R8B,,,,,,,,,,N,M1,8,0,X,CHRIST & ST STEPHENS,10056,7800,7800,0,0,0,0,0,0,7800,2,1,1,0,1,100,100.42,100,66,,2,Y,5,2,2812500,4459950,2812500,4459950,1961,1962,0,Upper West Side / Central Park West Historic District,,0,1,0,0,0.78,4,0,4,1,1011400041,0,153,989432,221881,8c,,106W020,10406,,0,,1,,,18v2,412.351889,10548.19547
MN,1550,35,108,146.02,5000,2,5,10128,L013,19,13,3700,1,8,5B,316 EAST 88 STREET,R8B,,,,,,,,,,N,M1,8,0,X,CHURCH OF THE HOLY TR,27303,23800,23800,0,0,0,0,0,0,23800,2,1,3,0,1,251.17,100.67,251.17,100.92,,0,Y,5,0,4590000,7453800,4590000,7453800,1925,0,0,,INDIVIDUAL LANDMARK,0,0,1,0,0.87,4,0,4,1,1015500035,0,14602,998173,222898,9a,,108S026,10515,,0,,1,,,18v2,805.7782964,27813.77629
MN,1269,30,105,104,1003,2,4,10103,E023,18,13,4800,1,5,2B,678 5 AVENUE,C5-3,C5-2.5,,,,,MiD,,,,Y,M1,8,0,X,ST THOMAS CHURCH,26130,30805,30805,0,0,0,0,0,0,30805,2,1,5,0,1,100.42,260,100,260,,3,N,3,2,22095000,32223150,22095000,32223150,1910,0,0,,INDIVIDUAL LANDMARK,0,0,1,0,1.18,10,15,15,1,1012690030,0,104,990828,216473,8c,,106W033,10501,R-204,0,,1,,,18v2,710.7974655,24459.99178
MN,235,8,102,41,5002,2,1,10013,E055,5,15,6800,1,2,1F,214 CENTRE STREET,M1-5B,,,,,,,,,,N,M1,8,0,X,AMERICAN SOCITY BDHTS,2838,14000,14000,0,14000,0,0,0,0,0,2,1,5,0,1,25,120,25,100,,2,Y,4,2,319500,670050,319500,670050,1900,1985,0,,,0,0,0,1,4.93,0,5,6.5,1,1002350008,0,41,984623,201277,12c,,101N048,10105,,0,,1,,,18v2,297.7310719,3099.786306
MN,908,15,106,66,2001,2,2,10016,E016,13,14,5800,1,6,1B,221 EAST 27 STREET,R8B,,,,,,,,,,N,M1,8,0,,ST ILLUMINATORS ARMEN,5135,3917,3917,0,0,0,0,0,0,3917,2,1,1,0,1,52,98.75,52,98,,2,Y,5,2,422550,663750,422550,625050,1920,0,0,,,0,0,0,1,0.76,4,0,4,1,1009080015,0,66,989758,209278,8d,,104 008,10308,,0,,1,,,18v2,306.0417723,5286.958703
MN,1414,133,108,110,3002,2,4,10022,L016,19,13,4900,1,8,1B,234 EAST 60 STREET,R8B,,,,,,,,,,N,M3,8,0,,PROT EPIS CHUR ST THO,2008,4560,1000,3560,0,1000,0,0,0,0,2,1,4,1,2,20,100.42,20,55,,3,N,5,2,344250,620100,258188,465070,1910,1983,0,,,0,0,0,1,2.27,4,0,4,1,1014140133,0,110,993976,216680,8c,,1.06E+55,10510,,0,,1,,,18v2,245.0334605,2057.839571
MN,344,56,103,22.01,2000,1,2,10002,L018,7,14,7600,1,3,2A,213 STANTON STREET,R7A,,,,,,,,,,N,M3,8,0,X,R C CH LADY OF SORROW,3837,9380,9380,0,0,0,0,0,0,9380,2,1,4,0,1,37.25,103,37,103,E,2,N,5,2,156600,554400,156600,554400,1900,0,0,,,0,0,0,1,2.44,4,0,4,1,1003440056,0,2201,989123,201367,12c,,102 005,10201,E-216,0,,1,,,18v2,287.7702158,3957.18351
MN,344,60,103,22.01,2000,1,2,10002,L018,7,14,7600,1,3,2A,99 PITT STREET,R7A,,,,,,,,,,N,M1,8,0,X,R C CH LADY OF SORROW,19263,57574,28787,28787,0,0,0,0,0,28787,2,3,5,0,2,175,62.75,66,118,,1,Y,3,2,846900,3202650,846900,3202650,1900,0,0,,,0,0,0,1,2.99,4,0,4,1,1003440060,0,2201,989056,201343,12c,,102 005,10201,E-216,0,,1,,,18v2,786.7280061,19861.01023
MN,1720,58,110,200,2004,3,9,10027,L014,28,11,1500,1,10,1B,15 MT MORRIS PARK WEST,R7-2,,,,,,,,,,N,M1,8,0,X,CH EXT COMM PRES,10092,17612,17612,0,0,0,0,0,0,17612,2,1,4,0,1,100.92,100,65,100,,0,N,3,2,130500,316800,130500,316800,1909,0,0,Mount Morris Park Historic District,,0,1,0,0,1.75,3.44,0,6.5,1,1017200058,0,200,999288,232594,6a,,107N076,10607,,0,,1,,,18v2,418.5023041,10945.86311
MN,1021,7,105,125,1002,2,3,10019,L004,18,15,4700,1,5,2A,241 WEST 49 STREET,C6-5,,,,,,MiD,,,,N,M1,8,0,X,ST MALACHY CHURCH,8156,8064,8064,0,0,0,0,0,0,8064,2,1,1,0,2,78,100.42,78,100,,3,Y,5,2,1197000,2065050,1197000,2065050,1910,0,0,,,0,0,0,1,0.99,10,10,10,1,1010210007,0,125,988200,216739,8c,,105N058,10402,,0,,1,,,18v2,393.6317835,8000.420206
MN,1021,9,105,125,1002,2,3,10019,L004,18,15,4700,1,5,2A,239 WEST 49 STREET,C6-5,,,,,,MiD,,,,N,M3,8,0,X,RESNICK EIGHTH AVENUE,1485,6555,6555,0,0,0,0,0,0,6555,2,1,5,0,1,18,82.42,18,50,E,3,N,5,2,232200,533700,232200,533700,1910,0,0,,,0,0,0,1,4.41,10,10,10,1,1010210009,0,125,988233,216707,8c,,105N058,10402,,0,,1,,,18v2,207.431299,1650.813887
MN,1514,13,108,148.01,2001,2,4,10028,L013,19,13,3600,1,8,4A,125 EAST 85 STREET,R10,C5-1A,,,,,,,,,Y,M1,8,0,X,CONG KEHILATH JESHURU,15641,54980,54980,0,0,0,0,0,0,46231,2,2,8,0,1,154.41,102.17,81,102,,3,N,5,2,4853700,9305550,4853700,9305550,1915,1964,0,,,0,0,0,1,3.52,10,0,10,1,1015140013,0,14801,996319,223165,9a,Y,108S023,10514,,1015140013,12/20/2012,1,,,18v2,514.9394423,15991.89787
MN,521,43,102,55.02,2009,2,1,10012,L009,9,15,5700,1,2,1G,18 BLEECKER STREET,C6-2,,,,,,LI,,,,N,M2,8,0,X,OUR LADY OF LORETO,8127,27935,27935,0,0,0,0,0,0,27935,2,1,5,0,6,92,90,90,88,,2,Y,3,1,1057500,5040450,1057500,5040450,1929,1985,2012,NoHo East Historic District,,0,1,0,0,3.44,6.02,6,6.5,1,1005210043,0,5502,986092,203535,12c,,103 010,10206,,0,,1,,,18v2,386.8807409,9097.398637
MN,2080,23,109,233,2001,6,7,10031,L034,30,17,620,1,9,3A,511 WEST 148 STREET,R6A,,,,,,,,,,N,M3,8,0,,MANHATTAN BIBLE INST,4996,6958,6958,0,0,0,0,0,0,6958,2,1,3,0,1,50,99.92,50,100,E,3,N,5,2,72450,248400,69832,234338,1946,1988,0,,,0,0,0,1,1.39,3,0,3,1,1020800023,0,233,998958,240825,3b,,111N056,10710,,0,,1,,,18v2,311.8502514,5398.230796
